holding_id,snapshot_id,security_name,isin,percentage_to_nav
70fd78ae-4a7d-4d93-ba2c-25b33851148a,7f541c3b-85ef-44d5-b255-dd55f72a886b,Securitized Debt Instruments,,3.154921
50d16aad-fb4c-47cf-b0cf-2f80ed7d9699,2d802037-2862-4807-9b05-b76e592c3731,Securitized Debt Instruments,,3.10104
0bb4bfe5-38e1-4871-a7e4-7b9c7dfe45da,e85839d7-b6de-4936-92d9-a8e64d2cc7e4,Securitized Debt Instruments,,6.242173
f86df6e1-4ef1-4719-aedf-0917e65f3b2f,3353bb5c-3999-472e-a074-b00430fb2236,Securitized Debt Instruments,,7.938479
2b685968-a82c-4356-b36a-8fde5cb13e81,c18cc7b2-7d46-4f09-899e-e6ec0a71f895,Securitized Debt Instruments,,2.904259
c3683952-f2c9-43fb-a29f-ba21f0e24ba7,711f46bb-8fc2-483a-be11-0ac12efdb381,Securitized Debt Instruments,,0.240962
aad59866-17c2-4608-8a96-9eb788adbcae,3d7c87ab-66b0-4d80-bbc6-734d98c0394b,Securitized Debt Instruments,,5.67914
b8cd9db1-1021-4f35-bc3f-56da7ace2086,e140d848-3ad8-4b89-9419-425d9d72b4ef,Securitized Debt Instruments,,7.159021
40bfbcab-d7e1-43ac-b9b2-4abbf7c367ae,d6b4bd08-5122-4dfb-8b5a-7db281469651,Securitized Debt Instruments,,2.672845
14b5d9ee-8532-4806-acb5-9f2fc5b80e5d,0966a435-ba15-4b6b-a900-00c74daad508,Securitized Debt Instruments,,3.210152
3720ec17-2295-4064-9366-783a8b3da31a,e3071ff8-b9bd-4059-b5d3-9d78399a20d9,Securitized Debt Instruments,,3.136138
491befbe-6cb0-4da8-aa82-db61d1a24bf7,f50d966c-faed-4c97-bbda-2ae24ef1e4ab,Securitized Debt Instruments,,6.587536
5bd8804c-57c6-4a4b-81a8-d4a72653aa24,6cd32567-42f4-4cde-be34-bf771c3b7891,Securitized Debt Instruments,,8.184419
aa2506a5-6140-4ef2-a252-a9b0438c4038,ce635c1e-dddb-498f-b7d2-4751b5e1723d,Securitized Debt Instruments,,3.239671
0089063b-895a-4df4-83bd-0ac1d30f6e5e,e796887c-9360-4567-a477-29a79388da1a,Securitized Debt Instruments,,0.240021
3762c621-cce4-4a13-914a-8846763cb563,27e4816a-b8ca-4df3-bec2-26409d8d523d,Securitized Debt Instruments,,5.681315
35ed4775-6167-4b86-aded-725c4362fa8b,ab05f386-1f24-4278-a4b1-d0fd3e693981,Securitized Debt Instruments,,8.615876
58f3284e-f9a8-4e81-9013-9fa29ccc8315,41f6de84-9f10-4c1a-aafa-b4a5b751cebf,Securitized Debt Instruments,,8.48065
3e5c5f88-9fe1-469b-90f4-9738bf765768,820803d8-3f9c-4667-8979-1eb4c07b1fb2,Securitized Debt Instruments,,7.280866
50cda153-9d68-4319-9a2e-9adf661d4df0,197865a6-c8e5-4141-b9bc-5a3c5461b922,Securitized Debt Instruments,,2.702677
4ddbf402-7dc2-46f2-8333-4fc4be08ba73,de375279-1b3e-4b97-8094-838727fa0816,Securitized Debt Instruments,,3.270314
2b28f165-e970-454f-9f3b-ec9670e74af8,850362fd-3811-48b5-9445-f9db63305c26,Securitized Debt Instruments,,3.229444
4d9d94c2-8e80-481a-901b-c882323e394e,e002ad48-6022-4ed6-946b-b89bfd5c835d,Securitized Debt Instruments,,6.786783
1dca4377-44a5-4752-a9a2-90434249105e,a426bd66-2924-4b92-97e0-0cce20313f74,Securitized Debt Instruments,,8.194691
c24be672-1f3d-4c8b-b26c-d8e06e71a58e,07982967-4b88-41ed-b2aa-6ad45c643386,Securitized Debt Instruments,,3.044051
3155fbeb-46bc-4439-8f28-a7ae93851ee0,c23f835c-62d0-4fa9-9fb7-079177c4e580,Securitized Debt Instruments,,0.25209
4022fd95-8c23-4329-9ed8-e7f660aee7e1,015cfdd4-ca5f-494a-a73b-d2f5f6f88401,Securitized Debt Instruments,,5.759823
1c4d5bd9-ab6a-490f-93dc-14b10b3aff37,05a5a7a5-496d-4755-b9e4-de34822b2c80,Securitized Debt Instruments,,8.104816
9ca43874-ea3d-4b10-836c-ab53967e4008,94ae140a-53a2-4bad-91d4-c07bf8a3ea9c,Securitized Debt Instruments,,7.072885
cf43bdc6-2266-449c-8c1d-5ef95c642e9e,e59e62a1-3c9e-4d54-9f94-bc959c211689,Securitized Debt Instruments,,2.676082
f2ee4894-8479-4a26-9976-38058420f388,e4df8765-5e63-492f-b377-dba57b8119ab,Securitized Debt Instruments,,3.20752
bf3236f8-9624-4a9d-864d-734daca9d0e6,5a0f5a5d-ab06-44f6-8717-d682933b0ce2,Securitized Debt Instruments,,3.146011
85c1f084-a518-4d25-b5dc-79bfa97c4e0c,128aa7eb-f444-4afe-aadc-bf2a19ff6888,Securitized Debt Instruments,,5.8508
5dde447e-06db-4c81-88fa-d7529275b0a7,9efb4aa7-c86f-4fa2-87f5-14e57927b16b,Securitized Debt Instruments,,7.723977
8d314575-09f5-4f03-bec9-27bf3ad8c801,065be8e8-e5f1-40b6-b816-ba92a02177b2,Securitized Debt Instruments,,2.702256
558dcd01-86ba-46ac-a5fc-227a520e1e68,a9766f47-9627-409a-b3d1-d71e9939aa63,Securitized Debt Instruments,,0.24608
73380757-0d94-4692-b005-14cae1cf16d6,92b8edeb-78d5-48c1-95da-1565232761c2,Securitized Debt Instruments,,5.649066
6712c7ea-f847-4e72-b5d1-bd2e72642bf6,e1d9dff7-fa22-4025-b301-8400bfa12339,Securitized Debt Instruments,,8.192626
