holding_id,snapshot_id,security_name,isin,pct
41e66a53-3cee-40f1-a5a6-99fe029e5302,bf3ea8b2-f8fb-4b30-827f-509addf4d9ee,Units of an Alternative Investment Fund (AIF),,0.344156
e4cc1941-1bc0-45a0-9f63-46b890da4744,aa25e2c0-0bae-4e33-a838-7435c1ce85e9,Units of an Alternative Investment Fund (AIF),,0.277927
33b31ee1-7941-4eb2-8aaf-3e295651a1af,7f541c3b-85ef-44d5-b255-dd55f72a886b,Equity & Equity Related Instruments,,24.377774
6d65ee7c-4932-46ea-a8d5-5b863593f2fc,7f541c3b-85ef-44d5-b255-dd55f72a886b,Units of Real Estate Investment Trust (REITs),,1.134954
b453bceb-2b45-4eaa-95f5-3c4d18262e22,7f541c3b-85ef-44d5-b255-dd55f72a886b,Units of an Alternative Investment Fund (AIF),,0.297905
8fe279ef-8b63-40cb-acef-cd739c94dbba,2d802037-2862-4807-9b05-b76e592c3731,Equity & Equity Related Instruments,,21.477108
f99997d5-8518-4195-ba9e-7457d4fc9a0f,e85839d7-b6de-4936-92d9-a8e64d2cc7e4,Units of an Alternative Investment Fund (AIF),,0.302051
be30a7cd-a898-4756-8799-2b51db5134b5,3353bb5c-3999-472e-a074-b00430fb2236,Units of an Alternative Investment Fund (AIF),,0.290791
572dccb3-eefb-4668-83b9-2c6f8e245e85,c18cc7b2-7d46-4f09-899e-e6ec0a71f895,Units of an Alternative Investment Fund (AIF),,0.317475
d52c0576-0bb5-4934-88eb-17e5c3a100a5,711f46bb-8fc2-483a-be11-0ac12efdb381,Units of an Alternative Investment Fund (AIF),,0.305844
ed81c5d4-0e88-463f-a09e-116c1bdf647a,3d7c87ab-66b0-4d80-bbc6-734d98c0394b,Units of an Alternative Investment Fund (AIF),,0.332664
cd1ffee0-4d08-4364-b415-f7078e358c84,f518421c-7206-4b7e-b9a0-cb487eb6eda3,Units of an Alternative Investment Fund (AIF),,0.331322
443d81db-cc6f-4fc5-988b-eb1804570b56,74569dd9-610f-4890-9a33-c5d96c475c8f,Equity & Equity Related Instruments,,6.012726
0e2d2383-76e5-458a-93a2-7409cba0496b,e140d848-3ad8-4b89-9419-425d9d72b4ef,Units of an Alternative Investment Fund (AIF),,0.492609
d7d17723-5778-4d89-b625-f5b005f2f5ef,12ea2be4-6df9-4f37-9892-032dee2bb4c6,Units of an Alternative Investment Fund (AIF),,0.332039
6cc4504a-e94b-4263-9826-320d5fd30fad,07d425ca-5e8f-4133-be29-56487a1e0858,Units of an Alternative Investment Fund (AIF),,0.367405
69c43a3d-1712-4cbe-8e00-e24e9aafffee,d6b4bd08-5122-4dfb-8b5a-7db281469651,Units of Real Estate Investment Trust (REITs),,4.878336
827c19d3-ec90-429c-bbfc-ae2978d68875,d6b4bd08-5122-4dfb-8b5a-7db281469651,Units of an Alternative Investment Fund (AIF),,0.340954
36a46856-4595-4385-a9ca-5063d2750051,2ca1b458-7314-4216-9155-52747a329995,Units of an Alternative Investment Fund (AIF),,0.285603
f5c82c51-084f-4fb7-9936-5aa8c80f2098,0966a435-ba15-4b6b-a900-00c74daad508,Equity & Equity Related Instruments,,23.227167
a34e4eec-4980-4f65-b69d-c122f218e534,0966a435-ba15-4b6b-a900-00c74daad508,Units of Real Estate Investment Trust (REITs),,1.186536
8ecabc75-9d51-4fdc-8cb4-8732852e7998,0966a435-ba15-4b6b-a900-00c74daad508,Units of an Alternative Investment Fund (AIF),,0.304208
d2362b4f-6838-4c92-bdae-6bfbf8d6d414,e3071ff8-b9bd-4059-b5d3-9d78399a20d9,Equity & Equity Related Instruments,,19.773033
2d1a310d-4d83-484d-82e2-5e2aa60ed50f,f50d966c-faed-4c97-bbda-2ae24ef1e4ab,Units of an Alternative Investment Fund (AIF),,0.319558
c21620df-092b-4277-99be-0ab93cb495ba,6cd32567-42f4-4cde-be34-bf771c3b7891,Units of an Alternative Investment Fund (AIF),,0.300725
71177151-612c-4f3c-b9de-6c3670416667,ce635c1e-dddb-498f-b7d2-4751b5e1723d,Units of an Alternative Investment Fund (AIF),,0.355198
1d168fb9-55eb-4c5a-b4cc-ec811fa1216a,e796887c-9360-4567-a477-29a79388da1a,Units of an Alternative Investment Fund (AIF),,0.305075
d044d466-1f9d-4e10-ab10-3e9644dccb7f,27e4816a-b8ca-4df3-bec2-26409d8d523d,Units of an Alternative Investment Fund (AIF),,0.333885
c8b79c7b-33b8-4f42-ae86-ac2a56740572,4c01030e-ed81-4318-b05c-37e8382ab93a,Units of an Alternative Investment Fund (AIF),,0.332447
f3214da0-3c83-44b4-9244-5fcaa0047045,ab05f386-1f24-4278-a4b1-d0fd3e693981,Units of an Alternative Investment Fund (AIF),,0.319309
70b780d9-85cc-4c6c-b90e-f30b7efc7a01,fd4ad9ab-969a-4c4a-9d5c-af517dd4edfe,Units of Real Estate Investment Trust (REITs),,6.170846
03ab9c3e-e5a3-4532-93c9-8602505e5b39,fd4ad9ab-969a-4c4a-9d5c-af517dd4edfe,Units of an Alternative Investment Fund (AIF),,0.394054
15f8c347-e5e5-49c4-8339-79dbe5039282,e3e37018-06fe-49fb-97ec-41708bee52d5,Units of an Alternative Investment Fund (AIF),,0.323696
0e3b4706-6ca8-4291-9ed6-4bac0c346337,41f6de84-9f10-4c1a-aafa-b4a5b751cebf,Units of an Alternative Investment Fund (AIF),,0.303812
e9ba2ccf-5805-4c51-a2d8-5ba5e473fcf3,70741bc0-bb4d-45fb-a752-bf80b161c34a,Units of Real Estate Investment Trust (REITs),,6.20148
31881115-0a5f-4ec1-afca-825996d381f7,70741bc0-bb4d-45fb-a752-bf80b161c34a,Units of an Alternative Investment Fund (AIF),,0.390025
55436238-0d0d-42fd-808d-ecbd80748f15,820803d8-3f9c-4667-8979-1eb4c07b1fb2,Units of an Alternative Investment Fund (AIF),,0.480086
16cb7efa-d36b-4564-8aeb-5b16697ee3b6,79d0c9bd-d101-4726-a1bd-a41494793898,Units of an Alternative Investment Fund (AIF),,0.26903
9bbafb59-2f90-415c-82cd-3cd8746f4930,0ea37abf-cc22-4fdf-9d5c-97b26d054bb5,Units of an Alternative Investment Fund (AIF),,0.344497
2c4a8377-fd77-4b8d-816f-1a04ae6568c5,197865a6-c8e5-4141-b9bc-5a3c5461b922,Units of Real Estate Investment Trust (REITs),,4.879288
e9382fca-feca-423b-aec3-0458fdf6fa00,197865a6-c8e5-4141-b9bc-5a3c5461b922,Units of an Alternative Investment Fund (AIF),,0.335113
4ee50c3c-70db-4517-844e-2a5a14161a71,43a8d88c-a6cd-4be3-bc67-809f0ac01dd6,Units of an Alternative Investment Fund (AIF),,0.280936
34a6c9b7-9733-48c8-9325-7f53266e2896,de375279-1b3e-4b97-8094-838727fa0816,Equity & Equity Related Instruments,,23.311519
61cf86d3-f4e3-493a-979c-3ba094b1ee46,de375279-1b3e-4b97-8094-838727fa0816,Units of Real Estate Investment Trust (REITs),,1.181712
438448b0-e491-480b-9d9c-66f71fa14a4c,de375279-1b3e-4b97-8094-838727fa0816,Units of an Alternative Investment Fund (AIF),,0.299512
193cfc94-8146-45b9-9cf6-5aa31370615c,850362fd-3811-48b5-9445-f9db63305c26,Equity & Equity Related Instruments,,20.009972
bf7aba38-af17-4538-83b8-8c2fbf5806f7,e002ad48-6022-4ed6-946b-b89bfd5c835d,Units of an Alternative Investment Fund (AIF),,0.315775
c4b14d3f-2d90-497e-a179-cba8b4c8d051,a426bd66-2924-4b92-97e0-0cce20313f74,Units of an Alternative Investment Fund (AIF),,0.288871
d23a526c-7039-4c35-9504-e6b13fd60aef,07982967-4b88-41ed-b2aa-6ad45c643386,Units of an Alternative Investment Fund (AIF),,0.324311
75574eaf-9511-4275-929b-1f133c6266ea,c23f835c-62d0-4fa9-9fb7-079177c4e580,Units of an Alternative Investment Fund (AIF),,0.294082
fb0d0880-5480-413b-8e07-3b4dc5ae701f,015cfdd4-ca5f-494a-a73b-d2f5f6f88401,Units of an Alternative Investment Fund (AIF),,0.326859
16745ae4-35a3-44c4-b007-77e43572f590,05a5a7a5-496d-4755-b9e4-de34822b2c80,Units of an Alternative Investment Fund (AIF),,0.289573
07737aa4-d6c7-4555-aa83-a0a32a81285e,d252294c-1246-40a6-89ae-2d090db68aec,Units of Real Estate Investment Trust (REITs),,6.299023
061a398b-99e0-4b96-a1e7-02581fbb8943,d252294c-1246-40a6-89ae-2d090db68aec,Units of an Alternative Investment Fund (AIF),,0.385747
addc1036-04a4-4c46-b3cb-60eba40d2011,94ae140a-53a2-4bad-91d4-c07bf8a3ea9c,Units of an Alternative Investment Fund (AIF),,0.465199
9f40ae4a-3a93-4ef6-a7d5-88e8b852d322,4439b426-5d7d-4990-a41f-cd6936548b77,Units of an Alternative Investment Fund (AIF),,0.264382
8c9891cd-280e-421d-ad95-2de98c381e0c,1f8a24f9-15c2-4223-b090-4ed8007b6865,Units of an Alternative Investment Fund (AIF),,0.336423
131572b1-7807-45a1-9670-54ab0c761036,e59e62a1-3c9e-4d54-9f94-bc959c211689,Units of Real Estate Investment Trust (REITs),,5.042008
bb5ff195-91a4-4a7d-b4bd-2d303a2393cc,e59e62a1-3c9e-4d54-9f94-bc959c211689,Units of an Alternative Investment Fund (AIF),,0.330677
d054e4fc-6adc-4836-8ca1-2fcda6dfbfd5,fb183185-a706-4c3c-8917-1e8d07f1773e,Units of an Alternative Investment Fund (AIF),,0.256246
6fa0699c-9d70-474c-ab4d-56c96c0cdbe2,e4df8765-5e63-492f-b377-dba57b8119ab,Equity & Equity Related Instruments,,23.108628
47663d89-522f-4329-8943-8d22ef59def4,e4df8765-5e63-492f-b377-dba57b8119ab,Units of Real Estate Investment Trust (REITs),,1.171975
7019f7c5-463a-4731-92ef-2eea2a332c27,e4df8765-5e63-492f-b377-dba57b8119ab,Units of an Alternative Investment Fund (AIF),,0.292968
c6750af0-750e-4efd-87ad-cf7922e9fd38,5a0f5a5d-ab06-44f6-8717-d682933b0ce2,Equity & Equity Related Instruments,,21.629282
f0d8172e-454a-4bca-b576-1edc59aae013,128aa7eb-f444-4afe-aadc-bf2a19ff6888,Units of an Alternative Investment Fund (AIF),,0.271739
107f4024-7e44-4f02-81e5-14dcb0c1f15d,9efb4aa7-c86f-4fa2-87f5-14e57927b16b,Units of an Alternative Investment Fund (AIF),,0.271619
83b26501-7a25-4f3d-aba8-97242833b758,065be8e8-e5f1-40b6-b816-ba92a02177b2,Units of an Alternative Investment Fund (AIF),,0.287014
885248f0-240c-448d-bb8a-459dcd370544,a9766f47-9627-409a-b3d1-d71e9939aa63,Units of an Alternative Investment Fund (AIF),,0.287124
f60baafb-0f45-4b7c-a645-127694f1f148,92b8edeb-78d5-48c1-95da-1565232761c2,Units of an Alternative Investment Fund (AIF),,0.31977
675cc05f-f624-416e-9187-7fd9ee24634c,90982757-26e6-4926-89ff-4c73bdc50e0d,Units of an Alternative Investment Fund (AIF),,0.307303
72ef331f-9474-47e6-a5ed-e2613671805e,e1d9dff7-fa22-4025-b301-8400bfa12339,Units of an Alternative Investment Fund (AIF),,0.289049
1c9313f8-8df4-4461-a1f1-42721adec89d,8f956609-f15f-4a37-807f-9e9969d90442,Units of Real Estate Investment Trust (REITs),,6.68878
3b51ebd0-ee19-479f-9a5d-f775ccf98c1b,8f956609-f15f-4a37-807f-9e9969d90442,Units of an Alternative Investment Fund (AIF),,0.383459
10890017-01e3-4842-a4ba-0bb4801508c0,b73b7508-06ea-4fc2-bf55-c24e16b69e3c,Units of an Alternative Investment Fund (AIF),,0.463625
9104a285-e824-49e2-b106-99436b3ed618,e117af92-9a1a-43cd-aef9-b267608520f5,Units of an Alternative Investment Fund (AIF),,0.234395
b57d33f1-3054-426e-b55f-83b3ac608c94,867dabbc-bb03-434c-ae1c-9aae1d61c8be,Units of an Alternative Investment Fund (AIF),,0.332986
8dee0ad5-d9bb-4d4b-9c2a-ff188d12f46b,37f43b32-d904-4205-b1e5-ab54f48d8157,Units of Real Estate Investment Trust (REITs),,5.655995
bddcca58-16d3-4a4b-a8b9-dbf27c6f85ef,37f43b32-d904-4205-b1e5-ab54f48d8157,Units of an Alternative Investment Fund (AIF),,0.329869
2f0238c1-5dea-4769-bc5f-2840905c018b,e067d519-e798-482b-beb2-35a6a17a1126,Units of an Alternative Investment Fund (AIF),,0.252474
81f5775a-695a-4573-b828-919c4f86e6e1,15a69581-ff1e-4d29-bca3-7873d0da7736,Equity & Equity Related Instruments,,22.305449
acc57855-a474-4fdf-be5a-bb4dd391f316,15a69581-ff1e-4d29-bca3-7873d0da7736,Units of Real Estate Investment Trust (REITs),,1.236855
67430601-0203-45bf-b71e-e36692cd9de2,15a69581-ff1e-4d29-bca3-7873d0da7736,Units of an Alternative Investment Fund (AIF),,0.291034
096fdc07-6d75-4696-a8cb-fa45e543d63b,503ae4a1-8e5e-4c47-9bd3-871c88b84f80,Equity & Equity Related Instruments,,21.26861
f5590b92-59c5-45c7-9559-7e2236e2affe,2ca06aa1-2082-4dfd-80b6-307ee8dffb82,Units of an Alternative Investment Fund (AIF),,0.269685
e347afee-62e3-4901-8e64-412c27ed60c5,e570bd61-3be2-4cf4-b90a-b4b30b9c0b1f,Units of an Alternative Investment Fund (AIF),,0.272235
c3d765c3-c267-4074-adee-8ac7cd5cc272,1260f009-2874-47b3-98c4-876c6d37ecad,Units of an Alternative Investment Fund (AIF),,0.277619
b186511e-e1fe-4531-aab2-f344079638b7,be04c87b-3912-4b97-bacf-de8395c41191,Units of an Alternative Investment Fund (AIF),,0.287314
e4b6326e-9de6-4f70-9999-5531fcb068b7,800a565d-9f3e-4795-b18d-75d4ba51659c,Units of an Alternative Investment Fund (AIF),,0.315442
a7227df4-0f1f-49c1-9ffc-122c2de154a0,9df78082-ae44-4be3-8e23-033fdca04118,Units of an Alternative Investment Fund (AIF),,0.30775
2cdc68d7-83f3-4a4a-92cf-04ae1ff9df9c,72b7362a-0ead-4b79-a51c-1289665063db,Units of an Alternative Investment Fund (AIF),,0.287806
149756c7-4c40-45a6-b079-7b7643d603ee,800a6d55-52aa-4493-a7ec-ad1ce37bc43d,Equity & Equity Related Instruments,,6.795107
a71a2de0-7831-4dd5-b486-26de8f833cb7,800a6d55-52aa-4493-a7ec-ad1ce37bc43d,Units of Real Estate Investment Trust (REITs),,6.795107
048e99e6-c2a3-4d92-9bcf-2fdde035c8dc,800a6d55-52aa-4493-a7ec-ad1ce37bc43d,Units of an Alternative Investment Fund (AIF),,0.38391
f7de4e9a-a115-4509-aa6b-3f83ead1a1ac,6e52e580-3ade-4cc2-ba2d-bccacb706347,Units of an Alternative Investment Fund (AIF),,0.478148
4988e8c0-b2ad-463f-91dc-cd28eeb485d8,af84854b-efd9-45cb-a348-45b40aa38515,Units of an Alternative Investment Fund (AIF),,0.270798
6a04951f-e2f0-4d6f-b327-0b86ecded1da,ed551935-7b01-45f1-9d33-19d8d809c8a5,Units of an Alternative Investment Fund (AIF),,0.323272
252422de-e507-4346-8831-e4f42bf12d8f,dfecfaf2-d64b-487d-bb9a-83027978490b,Equity & Equity Related Instruments,,5.707007
b55829a0-a4c1-4ce9-b957-1d1b656dd0a5,dfecfaf2-d64b-487d-bb9a-83027978490b,Units of Real Estate Investment Trust (REITs),,5.707007
9d2a4002-3be4-4b4a-9e85-acf71d1379e1,dfecfaf2-d64b-487d-bb9a-83027978490b,Units of an Alternative Investment Fund (AIF),,0.328552
c43aaf23-565c-4eba-a142-c403ea464871,5c9a3793-29a8-4d79-81ef-63b552d88775,Units of an Alternative Investment Fund (AIF),,0.256817
858df4c7-42e5-45b3-b538-d5fb792a003b,248e7151-16f0-488f-9425-2d106864e74c,Equity & Equity Related Instruments,,23.731117
4c92dc8f-66cd-4716-b06b-78413bf24245,248e7151-16f0-488f-9425-2d106864e74c,Units of Real Estate Investment Trust (REITs),,1.245408
e68350ad-1a58-4fcd-a007-563594a7d78e,248e7151-16f0-488f-9425-2d106864e74c,Units of an Alternative Investment Fund (AIF),,0.291883
3f815325-5ae9-4214-afa8-b3a263bf1cd5,f8eb49f1-cc94-4aeb-a67c-6dea210be6ec,Equity & Equity Related Instruments,,23.645412
204443a5-cc47-4c6b-a111-bd1e00949790,cbad35d2-e8a4-4d29-9b2a-7d622a4f6bdc,Units of an Alternative Investment Fund (AIF),,0.267344
4b4aa425-3bea-4c40-b144-ddba11a69a85,e0718653-936e-4eaa-98fe-27b5eb69dd1f,Units of an Alternative Investment Fund (AIF),,0.271788
77e0794c-10b7-4f6a-a7a6-6ea363452c4a,59364f12-e3f1-47e2-b005-6ee09d7e4f3f,Units of an Alternative Investment Fund (AIF),,0.26947
7eb6f138-594e-4b54-9b54-702a3c926207,24b3831d-398a-4f4f-b484-085796555287,Units of an Alternative Investment Fund (AIF),,0.285798
5c051f3a-b3ff-49bd-b4cb-019c181fa604,6877b869-0590-4b44-8a86-96f5ea9896b5,Units of an Alternative Investment Fund (AIF),,0.314821
86b7ead5-afac-4b86-a8c0-c650929f066c,63d3663d-fac8-4138-b7d0-aa11df48f551,Units of an Alternative Investment Fund (AIF),,0.305064
12fff08a-114c-4d4c-9e83-c1eacd79db86,dad0fe8c-b3e2-47ba-8229-8e8b4ad53b9a,Units of Real Estate Investment Trust (REITs),,5.716829
45c4ded7-04ee-460e-b0e7-4d08a6ae81fd,dad0fe8c-b3e2-47ba-8229-8e8b4ad53b9a,Units of an Alternative Investment Fund (AIF),,0.32786
f3ff097c-8e39-4093-a8e3-0de86fbf1b49,450d64dc-44b2-4a23-83c8-04b89022ed13,Units of an Alternative Investment Fund (AIF),,0.265948
78ba69f0-4c52-40af-865d-3d008246635e,d52b0ba9-4f3f-4d39-86c7-dfa160e1949c,Equity & Equity Related Instruments,,22.387026
e9dda2cb-e3ba-4526-8af6-b751256310b1,d52b0ba9-4f3f-4d39-86c7-dfa160e1949c,Units of Real Estate Investment Trust (REITs),,1.410253
ce34fd41-e3bb-473c-8290-d737e9fd3a6c,d52b0ba9-4f3f-4d39-86c7-dfa160e1949c,Units of an Alternative Investment Fund (AIF),,0.289955
3b25fa27-9a47-4f9e-89f5-c42bb66d8ca4,0d5d85ac-27d6-429d-ae63-ed2f8858194e,Equity & Equity Related Instruments,,23.317425
61b53d36-7e3e-48d1-8752-9a3094f246a8,b1ff206d-17fe-424d-8ee6-0cab27576e9a,Units of an Alternative Investment Fund (AIF),,0.271329
6f32ec7f-336c-42d7-9e98-4dd2c6111b24,09d917fe-7637-4746-8937-2db3b5959f38,Units of an Alternative Investment Fund (AIF),,0.265491
649e96a8-8be4-437b-9174-f313d08cb9c7,3e5581fd-c031-4bf3-ac02-dc23b997b8f5,Units of an Alternative Investment Fund (AIF),,0.258701
0bcef3b8-dd83-4398-a416-58625bd8ab50,09b73127-f3a3-40b3-972c-7e56d912d44f,Units of an Alternative Investment Fund (AIF),,0.285425
3efeb131-38a4-44f7-aa85-746610a4a723,40c928e5-990b-48c1-b68c-15cc1c9dc530,Units of an Alternative Investment Fund (AIF),,0.309945
474bb3c9-83c3-4b45-bc80-749f8416abb6,b7df6923-c6d1-466a-941e-e2fcdef0e94a,Units of an Alternative Investment Fund (AIF),,0.305009
869c3a02-0ae8-4d13-b72a-5a6508b036ab,4b960579-40e7-4d2e-bf7e-893dc84fc90c,Units of an Alternative Investment Fund (AIF),,0.281841
0d5cd7f3-75ad-4bb6-9956-de21e715137a,4cae050c-636f-4f70-a8dc-e1dee58bae14,Units of Real Estate Investment Trust (REITs),,6.921495
8937fce2-da55-419d-990e-d5b834467a13,4cae050c-636f-4f70-a8dc-e1dee58bae14,Units of an Alternative Investment Fund (AIF),,0.383914
30f812ea-84d4-4ffd-a5e6-1294b3561b3f,79635475-7969-4fae-ae0b-02911d167cf7,Units of an Alternative Investment Fund (AIF),,0.467535
463fdebb-252a-49ec-bf19-7e9a4bd53d6c,dc73e098-b3f7-4dec-b455-f30e43a91141,Units of an Alternative Investment Fund (AIF),,0.273143
29fd2fae-405b-4df1-9538-e38297b075f5,99cbf215-eadc-409e-a144-698cff46d333,Units of an Alternative Investment Fund (AIF),,0.316665
afe3e45b-21c3-4f54-9331-35dce1712254,0b894809-7041-4b74-8211-ac73216a7d7c,Units of an Alternative Investment Fund (AIF),,0.275493
9429e1a1-7847-4a48-9b8a-50dcbf18f5dc,e1b003cb-f409-47eb-bc16-1c393058f4d5,Units of Real Estate Investment Trust (REITs),,6.837654
d5759923-9a66-4bce-baab-365896f7d357,e1b003cb-f409-47eb-bc16-1c393058f4d5,Units of an Alternative Investment Fund (AIF),,0.383717
725dc403-4d60-45be-aa4b-06a1306dbdbe,8ba79e27-d4fc-4ecd-a508-beb3c4df0704,Units of an Alternative Investment Fund (AIF),,0.470626
daa2dd2d-9895-485f-b7eb-9415ef12935a,39f726a0-24c4-4815-ac6c-1005ea3ce8a2,Units of an Alternative Investment Fund (AIF),,0.311005
d2076922-c5c2-429b-b615-8a63be925335,fcf464ed-c6df-4323-9030-5f56988452bb,Units of an Alternative Investment Fund (AIF),,0.313313
91df058d-767f-4a13-9cc5-ebad62208297,b64c73d4-b626-4735-8b59-06c2d9cb2a27,Units of Real Estate Investment Trust (REITs),,5.590185
cda56455-868e-4bb3-bd54-302922ba7da1,b64c73d4-b626-4735-8b59-06c2d9cb2a27,Units of an Alternative Investment Fund (AIF),,0.326043
34b5ed36-1e08-401e-ad88-dc6f06e0700f,c63a5edd-c5d0-4a20-8b4d-9dfc8a0b42a0,Units of an Alternative Investment Fund (AIF),,0.260893
fdf63fe3-d0bb-4f2a-82f2-e65423c2bae1,103607a3-4723-4565-b948-802ff95ec896,Equity & Equity Related Instruments,,22.723269
f102d275-b4e5-4cde-b71c-c2bab2c21e0e,103607a3-4723-4565-b948-802ff95ec896,Units of Real Estate Investment Trust (REITs),,1.391993
142e6918-50b4-41d8-8857-307d44167d6c,103607a3-4723-4565-b948-802ff95ec896,Units of an Alternative Investment Fund (AIF),,0.288601
55704cee-68e2-4048-94b6-aa5f44176b1a,39ac33ed-b05a-46e2-9011-b2e5839f72f4,Equity & Equity Related Instruments,,23.181075
2b8db4c5-705a-4327-8a39-59fb633e5e96,ae6c8342-c8e0-4a88-8964-991d6f062081,Units of an Alternative Investment Fund (AIF),,0.240055
bbfcf6e7-b429-4e86-8228-a6cd2bc1aed8,0e806506-6522-4aca-a51e-26241a0a813d,Units of an Alternative Investment Fund (AIF),,0.293647
375a4d21-2f34-447b-b0c8-939aa71fa947,27c8ff99-f65a-4581-b8ef-32b89661022c,Units of an Alternative Investment Fund (AIF),,0.274
97e8f6fb-16ac-4c0f-a71b-3851a130e22a,6255f4fb-fde4-43a6-ab45-06e5776c0759,Units of an Alternative Investment Fund (AIF),,0.282726
5d569f01-194e-4edd-9be9-3e817785f8bc,0d5793c7-0f2c-4006-9913-a28374646b0a,Units of an Alternative Investment Fund (AIF),,0.30894
b45023b0-c10c-4ccb-be25-c4e078fd8346,9addf7fe-8d2a-4916-8f6f-8af3e317bfbf,Units of an Alternative Investment Fund (AIF),,0.303326
9fe84d14-d888-4218-8f34-3bb14e9fcfd8,abe3887a-6eb8-4873-9002-748b300fc686,Units of an Alternative Investment Fund (AIF),,0.269274
1c9b9bb5-6e84-4b04-8359-6227a0f41960,42dd4ae6-5b70-48af-8cb1-813f60181a68,Units of Real Estate Investment Trust (REITs),,6.85644
f6d1ba58-d3ad-411a-963d-1b7cb44e3205,42dd4ae6-5b70-48af-8cb1-813f60181a68,Units of an Alternative Investment Fund (AIF),,0.381921
fc21f5d1-fa91-4e0a-ba97-7420ed34b6a3,82c3a1b8-9182-424f-a110-aea95f6e9206,Units of an Alternative Investment Fund (AIF),,0.458897
936c28c1-38e7-481d-8ee3-e36291656855,a4d9b741-21f2-424c-96d8-479b55609e9c,Units of an Alternative Investment Fund (AIF),,0.284363
909214cf-9660-41cf-a20f-20ef6fc18cb7,e996c537-3918-43b6-819f-f1bd4ae5071d,Units of an Alternative Investment Fund (AIF),,0.307483
f51296aa-1bc1-42b3-a22f-4d363dbaa54e,1d115c80-b022-4890-b7f4-b74b3a35ddd2,Units of Real Estate Investment Trust (REITs),,5.557901
7d180625-27bf-4692-a201-3e6a231aba6d,1d115c80-b022-4890-b7f4-b74b3a35ddd2,Units of an Alternative Investment Fund (AIF),,0.321753
ecc1a109-f7da-402b-a25c-b3a033f75931,e8b202f5-7424-48d3-9845-823b0c653d88,Units of an Alternative Investment Fund (AIF),,0.232855
34ba1dec-90e8-4410-9741-7fae5abe7729,783a9479-3ccd-4c61-acef-0333ecda0e33,Equity & Equity Related Instruments,,22.511678
cfd78e20-4b5e-4a9a-a6dc-96e48f2937fa,783a9479-3ccd-4c61-acef-0333ecda0e33,Units of Real Estate Investment Trust (REITs),,1.3863
d7c06d36-09bd-4f4e-8233-972c6cb70d4f,783a9479-3ccd-4c61-acef-0333ecda0e33,Units of an Alternative Investment Fund (AIF),,0.286779
054da0e0-ca39-4d0d-9116-4f106157e498,c0cf97e9-43df-4048-a870-f6b0f88c507d,Equity & Equity Related Instruments,,24.687045
42ae8d4e-0a06-4f7a-95a9-da220314298a,5976105c-a345-4931-897f-03c7f9e6e0a0,Units of an Alternative Investment Fund (AIF),,0.232695
800d14b0-50b6-40c9-a922-5015a4114854,d0a5543f-6e38-404f-b07a-f1c7633dd9a3,Units of an Alternative Investment Fund (AIF),,0.261113
8c9e00f7-7f9c-4e0a-93f1-847e21825d91,4bb0dcfc-f4cd-47a7-95ff-744e7c6a77f2,Units of an Alternative Investment Fund (AIF),,0.233992
778271b0-7c79-4b3d-a4c3-c9aded91c719,5d26564f-493a-41f5-8432-dce13bb80def,Units of an Alternative Investment Fund (AIF),,0.281591
2b2505fa-794e-4784-ab84-6defacf75122,e31be415-03c7-4f16-943d-1f9738105924,Units of an Alternative Investment Fund (AIF),,0.309038
4ded5ad7-1d63-40eb-9fca-dc91a3c911b2,28b8e1f9-0bc0-4c04-82c4-60620f1b0dc0,Units of an Alternative Investment Fund (AIF),,0.303149
8693723c-61cb-4ef4-9670-535754babf57,ff902fbe-e046-4a22-a2df-3ccc08a1f460,Units of an Alternative Investment Fund (AIF),,0.263131
03a114af-fead-4fd4-b9c0-6c0cef1733d9,ab9536de-ef13-4adb-ba32-9901ecb2bc7d,Units of Real Estate Investment Trust (REITs),,7.185229
6e1c7acd-1245-4ab3-ab7e-1e9416863357,ab9536de-ef13-4adb-ba32-9901ecb2bc7d,Units of an Alternative Investment Fund (AIF),,0.380656
cf31ab96-269c-4595-9c99-929f6b591eb4,e548700d-1cb4-4474-aec8-8a9d1a038f84,Units of an Alternative Investment Fund (AIF),,0.464507
cccc3659-6f47-4418-9dd0-fc2c5a7cd546,d57b0fe3-df3e-49c5-9fc2-534df2eda6e2,Units of an Alternative Investment Fund (AIF),,0.293299
9a9b7d94-5bd8-460b-9bd8-aa9e1c44bd2f,d7cfcb87-7a7e-427d-90b6-53d87e2184f5,Units of an Alternative Investment Fund (AIF),,0.303086
6add4d28-c70d-4d0b-b3ae-87925cfb0882,d6d08827-8ed2-41f6-82eb-eedfae4f304a,Units of Real Estate Investment Trust (REITs),,5.428537
d0869ff9-fb82-467a-9bad-ee56bd725204,d6d08827-8ed2-41f6-82eb-eedfae4f304a,Units of an Alternative Investment Fund (AIF),,0.319433
8eb0fbd8-f71f-426c-b1da-afa20010cf6c,ecab2ed6-5d1e-4a4f-b891-84721061394d,Units of an Alternative Investment Fund (AIF),,0.229439
a00d82f5-a644-401b-af22-189edfa12998,8c16b220-8868-47e9-b462-5f860c392e78,Equity & Equity Related Instruments,,22.390794
6422e775-4d11-4803-9e45-0dbd3be1751e,8c16b220-8868-47e9-b462-5f860c392e78,Units of Real Estate Investment Trust (REITs),,1.370904
07ea2c13-c205-428e-9d51-26015d879e02,8c16b220-8868-47e9-b462-5f860c392e78,Units of an Alternative Investment Fund (AIF),,0.285699
