1190,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days) - Direct Plan- Income Distribution Cum Capital Withdrawal Payout
1191,10.1866,,,07-Apr-2023 17:24:14
1192,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Direct Plan- Growth
1193,10.1865,,,07-Apr-2023 17:24:14
1194,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Growth
1195,10.1840,,,07-Apr-2023 17:24:14
1196,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 75 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout
1197,10.1840,,,07-Apr-2023 17:24:14
1198,SBI Fixed Maturity Plan (FMP)-Series 76 (1221 Days),SBI Fixed Maturity Plan (FMP)-Series 76 (1221 Days),SBI Fixed Maturity Plan (FMP)-Series 76 (1221 Days),SBI Fixed Maturity Plan (FMP)-Series 76 (1221 Days)
1199,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Growth
1200,10.1907,,,07-Apr-2023 17:24:14
1201,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Direct Plan - Income Distribution Cum Capital Withdrawal Payout
1202,10.1906,,,07-Apr-2023 17:24:14
1203,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Growth
1204,10.1876,,,07-Apr-2023 17:24:14
1205,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP) - Series 76 (1221 Days) - Regular Plan - Income Distribution Cum Capital Withdrawal Payout
1206,10.1876,,,07-Apr-2023 17:24:14
1207,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)
1208,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Growth
1209,10.1272,,,07-Apr-2023 17:24:14
1210,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
1211,10.1272,,,07-Apr-2023 17:24:14
1212,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Growth
1213,10.1257,,,07-Apr-2023 17:24:14
1214,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 77 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout
1215,10.1257,,,07-Apr-2023 17:24:14
1216,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days),SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days),SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days),SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days)
1217,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Growth
1218,10.1679,,,07-Apr-2023 17:24:14
1219,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
1220,10.1678,,,07-Apr-2023 17:24:14
1221,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Growth
1222,10.1660,,,07-Apr-2023 17:24:14
1223,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 78 (1170 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
1224,10.1660,,,07-Apr-2023 17:24:14
1225,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days),SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)
1226,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Growth
1227,10.0543,,,07-Apr-2023 17:24:14
1228,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout Option
1229,10.0543,,,07-Apr-2023 17:24:14
1230,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days) Regular Plan- Growth
1231,10.0538,,,07-Apr-2023 17:24:14
1232,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option,SBI Fixed Maturity Plan (FMP)-Series 80 (366 Days)- Regular Plan- Income Distribution Cum Capital Withdrawal Payout Option
1233,10.0538,,,07-Apr-2023 17:24:14
1234,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days),SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days)
1235,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Growth
1236,10.0378,,,07-Apr-2023 17:24:14
1237,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Direct Plan- Income Distribution Cum Capital Withdrawal Payout
1238,10.0378,,,07-Apr-2023 17:24:14
1239,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Growth
1240,10.0374,,,07-Apr-2023 17:24:14
1241,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout,SBI Fixed Maturity Plan (FMP)-Series 82 (91 Days) Regular Plan- Income Distribution Cum Capital Withdrawal Payout
1242,10.0374,,,07-Apr-2023 17:24:14
1243,SBI LIQUID FUND,SBI LIQUID FUND,SBI LIQUID FUND,SBI LIQUID FUND
1244,SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Paln - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
1245,1152.3842,,,07-Apr-2023 17:24:14
1246,SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
1247,1138.7608,,,07-Apr-2023 17:24:14
1248,SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
1249,1205.2787,,,07-Apr-2023 17:24:14
1250,SBI Liquid Fund - DIRECT PLAN -Growth,SBI Liquid Fund - DIRECT PLAN -Growth,SBI Liquid Fund - DIRECT PLAN -Growth,SBI Liquid Fund - DIRECT PLAN -Growth
1251,3528.9632,,,07-Apr-2023 17:24:14
1252,SBI Liquid Fund - Institutional - Growth,SBI Liquid Fund - Institutional - Growth,SBI Liquid Fund - Institutional - Growth,SBI Liquid Fund - Institutional - Growth
1253,3534.7131,,,07-Apr-2023 17:24:14
1254,SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option (IDCW)
1255,1135.5662,,,07-Apr-2023 17:24:14
1256,SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Institutional Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
1257,1161.9736,,,07-Apr-2023 17:24:14
1258,SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
1259,1135.5636,,,07-Apr-2023 17:24:14
1260,SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option (IDCW)
1261,1149.1629,,,07-Apr-2023 17:24:14
1262,SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
1263,1201.8892,,,07-Apr-2023 17:24:14
1264,SBI Liquid Fund - REGULAR PLAN -Growth,SBI Liquid Fund - REGULAR PLAN -Growth,SBI Liquid Fund - REGULAR PLAN -Growth,SBI Liquid Fund - REGULAR PLAN -Growth
1265,3501.6148,,,07-Apr-2023 17:24:14
1266,SBI OVERNIGHT FUND,SBI OVERNIGHT FUND,SBI OVERNIGHT FUND,SBI OVERNIGHT FUND
1267,SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
1268,1134.1083,,,07-Apr-2023 17:24:14
1269,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH,SBI OVERNIGHT FUND - DIRECT PLAN - GROWTH
1270,3653.8549,,,07-Apr-2023 17:24:14
1271,SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Direct Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
1272,1158.0909,,,07-Apr-2023 17:24:14
1273,SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option (IDCW)
1274,1131.5251,,,07-Apr-2023 17:24:14
1275,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH
1276,3612.8213,,,07-Apr-2023 17:24:14
1277,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option (IDCW)
1278,1155.3797,,,07-Apr-2023 17:24:14
1279,Shriram Mutual Fund,Shriram Mutual Fund,Shriram Mutual Fund,Shriram Mutual Fund
1280,Shriram Overnight Fund,Shriram Overnight Fund,Shriram Overnight Fund,Shriram Overnight Fund
1281,Shriram Overnight Fund - Direct Growth,Shriram Overnight Fund - Direct Growth,Shriram Overnight Fund - Direct Growth,Shriram Overnight Fund - Direct Growth
1282,10.3857,,,07-Apr-2023 11:01:52
1283,Shriram Overnight Fund - Direct Daily IDCW,Shriram Overnight Fund - Direct Daily IDCW,Shriram Overnight Fund - Direct Daily IDCW,Shriram Overnight Fund - Direct Daily IDCW
1284,10.0000,,,07-Apr-2023 11:01:52
1285,Shriram Overnight Fund - Regular Daily IDCW,Shriram Overnight Fund - Regular Daily IDCW,Shriram Overnight Fund - Regular Daily IDCW,Shriram Overnight Fund - Regular Daily IDCW
1286,10.0000,,,07-Apr-2023 11:01:52
1287,Shriram Overnight Fund - Regular Growth,Shriram Overnight Fund - Regular Growth,Shriram Overnight Fund - Regular Growth,Shriram Overnight Fund - Regular Growth
1288,10.3794,,,07-Apr-2023 11:01:52
1289,Shriram Overnight Fund - Regular Monthly IDCW,Shriram Overnight Fund - Regular Monthly IDCW,Shriram Overnight Fund - Regular Monthly IDCW,Shriram Overnight Fund - Regular Monthly IDCW
1290,10.0414,,,07-Apr-2023 11:01:52
1291,Shriram Overnight Fund - Regular Weekly IDCW,Shriram Overnight Fund - Regular Weekly IDCW,Shriram Overnight Fund - Regular Weekly IDCW,Shriram Overnight Fund - Regular Weekly IDCW
1292,10.0067,,,07-Apr-2023 11:01:52
1293,Sundaram Mutual Fund,Sundaram Mutual Fund,Sundaram Mutual Fund,Sundaram Mutual Fund
1294,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund),Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund)
1295,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Quarterly IDCW
1296,1056.0238,,,07-Apr-2023 17:56:17
1297,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Plan Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Plan Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Plan Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Plan Principal Units
1298,1093.0914,,,07-Apr-2023 17:56:17
1299,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund )- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Daily
1300,1000.8186,,,07-Apr-2023 17:56:17
1301,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Daily Income Distribution CUM Capital Withdrawal
1302,1001.0712,,,07-Apr-2023 17:56:17
1303,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Direct Plan - Growth Option
1304,1990.8418,,,07-Apr-2023 17:56:17
1305,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) - Monthly Income Distribution CUM Capital Withdrawal Option
1306,1028.9656,,,07-Apr-2023 17:56:17
1307,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Direct Plan - Income Distribution CUM Capital Withdrawal Option - Monthly
1308,1029.0816,,,07-Apr-2023 17:56:17
1309,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) -Growth Option
1310,1974.7610,,,07-Apr-2023 17:56:17
1311,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Fortnightly IDCW
1312,1026.5441,,,07-Apr-2023 17:56:17
1313,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Direct Principal Units
1314,1094.7836,,,07-Apr-2023 17:56:17
1315,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Fortnightly IDCW
1316,1026.4656,,,07-Apr-2023 17:56:17
1317,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW,Sundaram Liquid Fund (Formerly Known as Principal Cash Management Fund) Regular Quarterly IDCW
1318,1054.3642,,,07-Apr-2023 17:56:17
1319,Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option,Sundaram Liquid Fund (Formerly Principal Cash Management Fund) - Weekly Income Distribution CUM Capital Withdrawal Option
1320,1006.7531,,,07-Apr-2023 17:56:17
1321,Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly,Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly,Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly,Sundaram Liquid Fund(Formerly Known as Principal Cash Management Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option - Weekly
1322,1007.2151,,,07-Apr-2023 17:56:17
